,keyword,sentiment,tweet_id,tweet_text
3331,microsoft,neutral,126646015863427072,@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI
3333,microsoft,neutral,126645459568705536,#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs
3334,microsoft,neutral,126644332177530880,See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman
3335,microsoft,neutral,126644191299252224,RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG
3336,microsoft,neutral,126643947190759425,Changing the past and organizing the future with #Microsoft http://t.co/bYYFhtpZ
3338,microsoft,neutral,126642612412227585,#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG
3339,microsoft,neutral,126642611598540801,#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK
3340,microsoft,neutral,126642532863049728,#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem
3341,microsoft,neutral,126642137424076800,"2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds’ Backyard http://t.co/aWwVVoDR #cloud #tech"
3342,microsoft,neutral,126641727254695937,"#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android"
3344,microsoft,neutral,126640775730700288,RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA
3345,microsoft,neutral,126640203828969472,Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice
3346,microsoft,neutral,126638865971806209,"Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews"
3347,microsoft,neutral,126638751307931648,#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q
3348,microsoft,neutral,126638261421613056,"#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn"
3349,microsoft,neutral,126637865550618624,"RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ..."
3350,microsoft,neutral,126637677335429121,"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0"
3354,microsoft,neutral,126636379479343106,#Microsoft's Ballmer: We're Building Windows Server 8 Around Cloud - well I guess thats makes sense!
3356,microsoft,neutral,126636194653147136,New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd
3357,microsoft,neutral,126635954520854528,"Apple’ cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money"
3358,microsoft,neutral,126635633245564928,"Learned a new word ""BLOB"" regarding to #Microsoft #SharePoint moving .docs from the database to a fileserver. #vmworld #VMworld2011"
3359,microsoft,neutral,126635573921316864,"hmm, that should have read 'the milky white film of busyness' :D #vs2010 #microsoft"
3360,microsoft,neutral,126635080100757504,RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF
3361,microsoft,neutral,126635053139763200,“@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT”
3362,microsoft,neutral,126634784326828032,#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA
3364,microsoft,neutral,126634396773130240,does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft
3365,microsoft,neutral,126632917643427841,Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF
3367,microsoft,neutral,126632280985845760,#Microsoft #Dynamics GP soon to offer 64-bit Hyper-V images only : http://t.co/82CFFcHZ
3368,microsoft,neutral,126631882149474305,"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!"
3369,microsoft,neutral,126631805288849408,"Seeking a Manager of IT for Immediate Hire in Sterling, VA! Send resumes to julia.snik@rht.com for consideration! #dcjobs #cisco #microsoft"
3370,microsoft,neutral,126631188394811392,Ballmer: We’re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud
3371,microsoft,neutral,126631077468049408,Good luck to #CPG team RT @MindTree_PR: #MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/aTNnITtt  #CGT
3372,microsoft,neutral,126630800413310976,#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT
3373,microsoft,neutral,126630728690704384,Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802
3374,microsoft,neutral,126628957566156800,Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp
3375,microsoft,neutral,126628527155052544,RT @VentureBeat: #Ballmer: “We’ve picked our play” in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in
3376,microsoft,neutral,126626502937812992,#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A
3377,microsoft,neutral,126626166261022720,M10135 Microsoft Course. RRP £1640 + VAT. Our Price = £1148 + VAT http://t.co/vOTLSnfX #ittraining #microsoft
3379,microsoft,neutral,126625418118832128,Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft
3380,microsoft,neutral,126625193786490881,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess
3381,microsoft,neutral,126622411587190784,#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games
3382,microsoft,neutral,126622356817981440,"@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft"
3383,microsoft,neutral,126622297917374464,#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft
3384,microsoft,neutral,126621573271650304,#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013
3385,microsoft,neutral,126621144177577984,How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ
3386,microsoft,neutral,126621142743138305,#Microsoft Announces New “Playful Learning” Titles - Wired News : http://t.co/nN8oietT #av
3387,microsoft,neutral,126619580096462848,Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo
3388,microsoft,neutral,126619293977812992,@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG
3389,microsoft,neutral,126619258099744768,#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh
3390,microsoft,neutral,126619256015167488,#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k
3391,microsoft,neutral,126617626435780608,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/3QXy2Zo4"
3393,microsoft,neutral,126616809079193600,"@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
3394,microsoft,neutral,126616636621996032,“@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit” @SoftlinePastel
3397,microsoft,neutral,126615565673570305,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/YLlITFAt"
3399,microsoft,neutral,126614792092909568,"Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin"
3400,microsoft,neutral,126614365280542720,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ
3401,microsoft,neutral,126614116927422464,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ
3402,microsoft,neutral,126614037608935424,#Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” via @techcrunch http://t.co/MrjkOXnO #Microsoft
3403,microsoft,neutral,126613919623159808,Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google
3404,microsoft,neutral,126613753499353088,#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft
3405,microsoft,neutral,126613640278315008,#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer
3406,microsoft,neutral,126613630551719936,There is a chance? #Microsoft and #Mobile http://t.co/p4ChgGwg
3408,microsoft,neutral,126613275331919872,"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT"
3409,microsoft,neutral,126611886979555328,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft
3410,microsoft,neutral,126611785666134016,RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!
3412,microsoft,neutral,126611557370183681,Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce
3413,microsoft,neutral,126611372552355841,Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!
3414,microsoft,neutral,126610800382181376,Just walked in the door of the #Microsoft #kenyaopendoor conference...
3415,microsoft,neutral,126610131671715840,A New Landscape for Retail Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C
3417,microsoft,neutral,126610035655704577,Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows
3418,microsoft,neutral,126609904298491904,Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft
3419,microsoft,neutral,126609815278592000,#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?
3420,microsoft,neutral,126608763456200704,Novidade #Microsoft: RT @Cibereconomia: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/yqh20Z0u
3421,microsoft,neutral,126607853640364032,"#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz"
3422,microsoft,neutral,126607793280126976,#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh  #Cloud
3423,microsoft,neutral,126607106953580546,#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du
3424,microsoft,neutral,126606671874228225,Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft
3425,microsoft,neutral,126606546556829696,RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming
3426,microsoft,neutral,126606023174791168,#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube
3427,microsoft,neutral,126604925881954305,Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy
3428,microsoft,neutral,126604903408869378,Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf
3430,microsoft,neutral,126604631894790144,"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI."
3431,microsoft,neutral,126604425832837120,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/YgISO7xt"
3432,microsoft,neutral,126604425635692545,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/D0u2o9nZ"
3433,microsoft,neutral,126604152536178688,#Microsoft idea: Search the Internet like a celebrity (Todd Bishop/GeekWire) http://t.co/WhROX8KA
3437,microsoft,neutral,126601735417499648,thinking thinking thinking thinking #dotnet #asp #microsoft
3439,microsoft,neutral,126600989150158849,Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS
3440,microsoft,neutral,126600074825445376,#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4
3441,microsoft,neutral,126599980847869952,#Google sets alternative to #Microsoft http://t.co/EqAzzbcz
3442,microsoft,neutral,126599671400497153,Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT
3443,microsoft,neutral,126599087389806592,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/tdMFe0nI"
3444,microsoft,neutral,126598871760642048,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/CStd8cPM #humor #foodie #microsoft
3445,microsoft,neutral,126598867847348224,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/DRvKSVF6 #humor #foodie #microsoft
3446,microsoft,neutral,126598515248992257,#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft
3447,microsoft,neutral,126597883477762048,"Windows Phone Tango and Apollo rumors suggest new screen specs
#microsoft #wp7"
3448,microsoft,neutral,126597538794057728,"Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you..."
